,id,text,sentiment
13,1385449742830735361,"Time for Mr. @narendramodi &amp; Mr. @HardeepSPuri to suspend all International flights coming towards India up to 2nd May, 2022 &amp; extend the suspension if pandemic doesn't end by then 🛫 https://t.co/GyYrYugKpR",0.0
14,1385449740456927233,The recent  #COVID19 outbreak has devastated life in #India. https://t.co/HUOMEBQaMz,0.0
15,1385449745326305281,"#OnCNBCTV18 | #Gold prices have seen a big upmove supported by rising #COVID19 cases, inflation concerns as well as physical buying. @latha_venkatesh, @SurabhiUpadhyay &amp; @_soniashenoy speak to David Fergusson of Global Precious Metals to get in the price outlook. @Manisha3005 https://t.co/ocX678Kplg",0.125
16,1385449748291723265,*this* is why telehealth funding is so important... timely access to help for those who may otherwise miss out #telehealth @UQ_COH #MentalHealthMatters   https://t.co/1ApHwKlnfI,0.4
17,1385449754889539586,"@cjbutzen Aww, great post, so true...glad I could distract you in a good way. 😊

Btw, nothing says ""I ain't no Shakespeare"" like ""I ain't no Shakespeare."" 😂

I agree, reading The Line Between &amp; sequel (about a pandemic) last yr made me glad ours isn't *that* bad! Prion diseases = YIKES.",0.2375
18,1385449755468255232,"After a couple of weeks, there's a thing called Immunity 
That's what you want so you can get away from it all
Bodies in the sand, tropical drink melting in your hand
We'll be falling in love to the rhythm of a steel drum band
With Herd Immunity",0.5
19,1385449753761042439,st*pid g0v3rnment https://t.co/PLrbUeuBTH,0.0
20,1385449751756165121,@Danezmommy @WintersAggie @CWDecember @realist_brutal I managed to convince a few anti vaxers to get the vaccine. They too were afraid of how the vaccine worked. I directed them to the pinned tweet of @WheatNOil  The doctor explains it in an amusing simple manner for the non science crowd. It seemed to relieve their anxiety.,-0.05000000000000002
21,1385449746588897281,@Maryamabrarr @ImranKhanPTI What we need to do rn is force our people into a lockdown so we can save ourselves from that fate. Only then we will be able to help them with our supplies. Wish we were are country who could easily help them.,0.3111111111111111
22,1385449747134128128,"@smitaprakash Why blame other countries who are trying to protect their own, whole maitri thing is stupidity IMO. I have an uncle who is covid +ve and isolated at home, the ppl in his colony are shouting at them for opening a window, so lets keep empathy for our own first before spreading 💘",0.15416666666666667
23,1385449747490611201,"Let's get a deal signed
Between our Heart n our brain
That when one is in the pain,
the other one will sustain!!
Good Morning 🌻
Keep yourself positive
Spread love
Wear masks 💙
Maintain social distancing 💚
#SidNaaz
#SidharthShukla #ShehnaazGill
Keep posting on IG ❤️ https://t.co/wALxM8nyCP",0.2530587121212121
24,1385449746534387713,Clearly they only talked to white folks. Idk any black person who stopped showering as much or washing their hair as much. https://t.co/M6eZs9bwK0,0.05555555555555556
25,1385449747914313734,@Timo2funky @CDCDirector @CDCgov The cruise industry has proven it’s #safetosail and that was before vaccines.  Follow the science is getting to be an old argument when it’s not applied the same across the board @PattyMurray,0.05
26,1385449752565719040,Vaccine shots shuld be done door to door #CovidIndia. Call outs to public places creates havoc.,0.0
27,1385449746496589828,"@ChrisRandone is it that difficult to wear a mask? its just prevention now that we have the vaccine but not everyome is vacinated yet, its also moral obligation but this is the new norm isnt it?
meanwhile just shiba and Hodl!!",-0.0956439393939394
28,1385449745963905027,"The medical community frauds and Fauci told everyone to ""stay home"" there's nothing they could do. ""No treatment"" they lied. There is ALWAYS treatment. They let people die. Ask yourself WHY??!! https://t.co/U4mdPxXbHN",0.0
29,1385449752301641729,"Prime Minister Imran Khan has convened today (Friday) a meeting of the National Command and Operation Center. 

Govt expected to announce strict measures as coronavirus cases continue to rise 

https://t.co/5SH2UuMyrr",-0.1
30,1385449750183383042,"India reports 3,32,730 new #COVID19 cases, 2,263 deaths and 1,93,279  discharges in the last 24 hours, as per Union Health Ministry 

Total cases: 1,62,63,695
Total recoveries: 1,36,48,159 
Death toll: 1,86,920
Active cases: 24,28,616 

Total vaccination: 13,54,78,420",0.0005050505050505036
31,1385449762770456578,You Can Review Weed &amp; Make $30K Working from Home Part-Time https://t.co/0CY1pdyzgr,0.0
32,1385449762342674432,"For any Covid related emergency. Please use hashtag as #SOSJK 
Or directly tag @jkcovid2021 
In #Jammu #Kashmir 

And please Follow SOPs #WearMaskSaveLife",0.05
33,1385449758076985354,"Hospitals are running out of beds, oxygen cylinders and medicines. Telangana Govt needs to take strict action and put a stop to the Black Marketing of Covid Medicines.

#CovidCrisis
#KTRStopFakingStartWorking https://t.co/gKKOelwPy3",-0.033333333333333326
34,1385449757267529732,"One shot of the AstraZeneca or Pfizer vaccine reduces coronavirus infections by 65% and protects older and more vulnerable people as much as younger, healthy individuals.

Eto na lang, please. Huwag puro Sinovac. https://t.co/iNSKRvp3OM",0.13333333333333333
35,1385449765480005634,Hope he is fine https://t.co/WG0P3JMVhX,0.4166666666666667
36,1385449760149049344,#IndiaUnderEmergency  lack of oxygen is being reported from many hospitals!! https://t.co/v9p3POtLIQ,0.78125
37,1385449766973108228,"It is in the world’s interest that Americans are vaccinated and the US has to first to take care of the requirements of its own people
#ommcomnews
https://t.co/j7LYuq9wye",0.425
38,1385449766289608706,@paimadhu @zchagla I love that our Infographic has been translated into so many different languages by people who find it helpful. Here it is in #Turkish. We have an update coming out soon based on some feedback and appreciate how helpful people have been! https://t.co/NMnrwp6l4q,0.3333333333333333
39,1385449757154242564,This is not a good step. It will drive the elephants into extinction. https://t.co/gWYsTR773q,-0.35
40,1385449761365315584,"As People Struggle to Secure Covid Beds, Rajkot Civil Hospital Puts It Up for Sale at Rs 9,000 https://t.co/XLCZFyPkBn",0.4
41,1385449764787941377,"@SatishG20685 shipment is delayed due to ongoing COVID contingency &amp; restrictions imposed in the state. However, currently, the shipment is out for delivery and will be delivered at the earliest. Thanks",0.025000000000000005
42,1385449756655190016,"@RahulGandhi They Should Provide Free Vaccine's to All....---

Different Different Vaccine's Rates---its Confused Lot------'
Vaccination Price""----
 
'Free Vaccine's 
R
the
 Best for the Common People""----",0.1571428571428571
43,1385449759800889347,"Books shape our thinking, stimulate our mind and broaden our horizon. On #WorldBookDay let’s celebrate the power of reading and enjoy this portable magic to limit our time outside homes as the world continues to battle #COVID19 pandemic. https://t.co/xzeXJhGb1H",0.3
44,1385449756256706563,"I requested to you now a days Corona are seen as epidemic disease many persons are suffering from this and death rate is also increased at top level so plz Total Lockdown Applied in everywhere &amp; Bihar All citizens obliged of u
@PMOIndia 
@officecmbihar 
@narendramodi 
@AmitShah",0.3333333333333333
45,1385449757171232768,"@GovtofPakistan you're our last hope we can't take exams in this crucial moments we haven't studied properly for whole year , we don't want ourselves to get expose to covid-19 think about students health
#ImrankhancancleEXAMS 
#CancelExamsSaveStudents 
@ImranKhanPTI 
@Asad_Umar",0.05
46,1385449760497172480,"@narendramodi 
My suggestion to protect people from covid is increase the shopping hours instead of decrease the working https://t.co/xnXm6Dn9us will help the people as well as country to Protect and improve their financial and physical health.",0.0
47,1385449765278650371,"3,32,730 covid cases in last 24 hours😢😢
#CovidIndia #COVID19",0.0
48,1385449770437730311,"I felt real rough 12 hours after the second dose of moderna, however between 24-36 hours after were the absolute WORST. I have never felt so awful and then recovered so quickly from anything ever. But hey, beats dying from COVID. 👍",-0.26944444444444443
49,1385449774770446338,We're definitely getting vaccine passports in IL to force vaccination. The people are finally rebelling against the months of shutdowns and lies. They can't get people to take available vaccines and they are expiring before used.,0.13333333333333333
50,1385449768617381889,I gotta pretty face. https://t.co/zDBfBfYJgS https://t.co/t07Ju60PMY,0.25
51,1385449779425992705,"@INCGujarat #Helpline9099902255
Pls help.
Name: Nitish Chauhan
Mo.: 7621049442
Requirement: Wants to admit parents Covid Hospital
Place: Ghodasar, Ahmedabad
@vijayrupanibjp @JayantiRavi @AmdavadAMC @Mukeshias @CollectorAhd @GujHFWDept @CMOGuj @Nitinbhai_Patel @ikumarkanani",0.2
52,1385449775605063684,Just got home from work so yeah I just popped open a truly,0.0
53,1385449769770700801,"@tcookin @Vishal__Suri @SheetalMunshaw @befikrethefilm Email I'd sabyasachimukherjee7098@gmail
Com
Booking id GS21000825 for kashmir.
I hv already lost Rs.21000approx as airfare.
This covid surge was totally unprecedented.
So I request you to convert the same to a travel card.
In Kashmir it's not a problem.",0.3
54,1385449768642498567,Today in thoughtful vaccine discourse https://t.co/mkTSguENyA,0.4
55,1385449782156562432,"@FrontEndCurler Yurika (their lead) went back to Japan to quarantine and prepare for MD Worlds.

Fujisawa did not win the Japan Championship this year (losing only the final match of the tournament). So they will not be staying for Women's Worlds.",-0.1
56,1385449775168897027,"@yakinikuwizard That's understandable. The magic of airports left me long ago, but I also definitely burnt out on event/work related travel pre-COVID",0.09
57,1385449776448036866,"#covid19 
Need oxygen urgent
If any one have please contact
7974966128",0.0
58,1385449777744138240,"@SwaagnewA @TimHannan No one called it a hoax.  No one said it doesn't require a vaccine, &amp; true, masks don't work.

Litigation:  letting in all of Central America even if they have COVID.

But I know you hate republicans more than you love your country, so let illegals in, amirite?",0.11
59,1385449771964510215,Women’s cycles!!! Read... https://t.co/7Efn39whCA,0.0
60,1385449779690414080,Federal funding has been critical to BART's ability to maintain services amid the pandemic. https://t.co/0CVCstK8I1,0.0
61,1385449775923871748,@NoToRiOuSJT_48 Oh no there would be a bigger reason than covid to stay inside🤣 I'm crazy 🙌❤️,-0.3
62,1385449781934264321,"Burned out by the pandemic, 3 in 10 health-care workers consider leaving the profession https://t.co/xPof8TglT4",0.0
63,1385449775110098947,Deadly Vaccine-Hesitancy: A Facility Outbreak in Kentucky https://t.co/lfdc0s65yL,-0.2
64,1385449771620392963,"Dear @narendramodi I accept that it was my big mistake to give you vote. Government not handle this situation. I am a tax payer and if I suffer with COVID then no bed, no injection even no Oxygen arrangement government have. Do not ask us for vote you again.",0.0
65,1385449779782512644,Bollywood composer Shravan passes away due to Covid  complications https://t.co/8ARlFhX4Xx,-0.125
66,1385449769431015425,@Who45071331 That part is always excluded from lockdown regulations. They are necessaties.,0.0
67,1385449771469447170,@lilzzzza Hotel quarantine doesn’t work period.,0.0
68,1385449774162268160,"I have reached the point where I figure I'll get my vaccine through an appointment at the hospital because of my diabetes before I'll get one because it's available to everyone in my age group at the pharmacies, and it's not even opened up to diabetics specifically yet.",0.4
69,1385449777370832898,"@SAndersonshpk @jkenney I think the pandemic helped expose us to who Jason is and what he’s capable of doing; but I also think if it wasn’t for the pandemic, his last budget would have been far worse my friend!",-0.04999999999999999
70,1385449786078375936,"@FarminChimp @MichaelPaulEdw1 @NightShiftMD According to the CDC, the former killed 116,000 Americans and the latter 100,000. Adjusted for population that would amount to 221,000 and 164,000 people today — a lot less than Covid-19, but still staggeringly large numbers, especially when you consider that those deaths weren’t",-0.025396825396825404
71,1385449786107568130,"Spot on.

#CovidIndia #COVIDEmergency2021 https://t.co/MLfJfWu4bI",0.0
72,1385449795033174018,"India’s battle with COVID-19 is tragic and was unfortunately easily predicted - this is why India and others, asked for greater access to generic vaccine production + waiving copyright restrictions from the World Trade Org. 

The US must support #COVAX and global vax effort NOW",0.03666666666666667
73,1385449794382880770,@RepMaryFranson @AlexBerenson @_YvonneBurton @nytimes @CDCgov Are there vaccines for STD's now 😉,0.0
74,1385449783859449862,@Nationfirst0077 So you are telling there will be biggest reports manipulation after 2nd May because we are seeing live people dying of corona in bihar in my village from 11 consecutive days 1 person is dying,0.06818181818181818
75,1385449784895442946,"My pandemic fubu really insists on having a threesome. Ugh 

not interested on a third right now tbh",0.09017857142857144
76,1385449790171860994,"@Thyrocare - Now Covid test kit in Kolkata!! #COVID19 #CovidIndia - If you cannot support during this emergency time, then what is the use of having your centers in Bengal.. GO AWAY from Bengal #leavebengal",0.0
77,1385449792759685121,"""PM Modi holds review meetings amid record COVID-19 surge""  https://t.co/o0GUnMPZ0D",0.0
78,1385449791539318786,India’s one of the oldest and biggest Hospital has stopped functioning.  May god have mercy on Covid patients. https://t.co/lBXzODIcYe,0.0
79,1385449789391720457,@RobertPicardo @BradPaisley Just got my first Covid vaccine today,0.25
80,1385449792805818370,"No One Saw Sushant Hanging
Morning tagline gm🥰 https://t.co/eJzcDMomhy",0.0
81,1385449785885224965,People had masks before covid 🎭 ⛔,0.0
82,1385449786015305729,"@UjjivanBank @indSupremeCourt @PMOIndia @nsitharaman .

Mam I want to inform thet I have taken home loan in 2018 from ujjivan Bank.Till now I have paid without failure but due to COVID -19, I lost my job so not able to pay. Kindly suggest.This is FYI &amp; A.",-0.02291666666666667
83,1385449808698085378,Grabe foreshadowing lang talaga yung last January when people also flocked outside Wil’s Tower hoping to get cash giveaways from Willie Revillame on his birthday. https://t.co/N7fmDuL7xq https://t.co/OrG3MQ5uve,0.0
84,1385449805363695624,@ANI Look at positives of recoveries and vaccination. Unfortunate that we lost precious lives. please wear a fucking mask. And save urself and ur loved ones.,0.024999999999999998
85,1385449797075697665,Bring original Coca-Cola back https://t.co/n0O6g9RT8X,0.1875
86,1385449796878553089,Miss travellin round the country on road. Tangina mo pandemic,-0.2
87,1385449804302471177,"@KSHMRreborn @Rahultahiliani9 @DelhiPolice This is what happens when they get caught spreading panic during a pandemic. In their hate for Modi these Rahul Tahiliani types will justify even murders. 

https://t.co/o7ytdP9vet",-0.8
88,1385449798648668160,"@mmpadellan Second Moderna jab on Monday. First shot gave me arm and joint soreness. I’ve heard people got fever and chills from the second shot for one day. Will report back, but it seems like a small price to pay to build immunity from COVID.",0.0
89,1385449797524537346,"If the Tories have handed out £100 bn in sweetheart tax-break deals to big tech, and if the Covid ‘crisis’ has cost us pretty much the same, isn’t the solution relatively clear?  I mean, what’s Facebook, Amazon and Google going to do.. pack up, flounce and leave us in peace? https://t.co/cEL66nvmmx",0.03958333333333334
90,1385449797889396740,Take care👍 https://t.co/SOa1wykgwf,0.0
91,1385449800510943232,"#Thailand reports record of over 2,000 #COVID19 cases, 4 new deaths 
https://t.co/jI71qzdYEZ 
#Sharjah24 https://t.co/02N3LE1STK",0.13636363636363635
92,1385449804654911490,"#ImrankhancancleEXAMS 
Plz #ImranKhan 
#ImranKhanCancelEXAMS
We have to live we have the right to live we cant give exams in this pandemic tyari bhi theek nhi",0.18614718614718612
93,1385449801743884289,"Do u have any contact in Delhi who can help with a bed with oxygen and ventilator for my mom. (Covid patient).pls help if possible
Name Amrun Nisha 
Age 65
Female 
SPO2 - 75%
In today's report -Nimonia 
Having cough 
Covid positive Contact - Shakel - 095996 54508 @HarishKhuranna",0.07575757575757576
94,1385449808979271682,Get your kids out of public schools if at all possible.#homeschool https://t.co/ZsB7f8DC8M,0.0
95,1385449806554927106,"Home from work with a very sore back!  :(

It was a little sore and something at work flared it up again.",-0.184375
96,1385449805283921921,"Important to understand the impact which COVID - 19 bring to us. Stay home! 
#CovidIndia 
Amid startup boom, second COVID-19 wave plays spoilsport https://t.co/5G3Zt2qvKW",0.25
97,1385449810791059460,"@VarshaEGaikwad @eiindia For fyjc admission, there are two types of college, one which is in demand and other which is not in demand.Ask colleges to register them if they want online one exam for admission. Conduct exam only for those colleges. Put the government already stressed machinery for pandemic.",-0.0625
98,1385449814662467589,Yeah so...My mom tricked me into coming with her just so I could get injected for flu vaccines. My mom has broken my trust and my arm hurts like hell🥲💔 https://t.co/BbqzEA8w7e,-0.4
99,1385449811680260096,@Giannoulias When you get the second vaccine shot ask for the RF upgrade.  With the RF upgrade your don't have be line of sight to control the TV and other home automation hubs.,-0.0625
100,1385449815866155013,3 lakhs two days in a row https://t.co/TPCBjhXtFm,0.0
101,1385449821494943746,"You can easily search for information of beds , medicine , oxygen, plasma using this link. This link will redirect you to the tweets in which people have already shared information.
https://t.co/GvqG1YjTuK

#CovidIndia #Oxygen #Beds #Remdisivir #PlasmaDonor",0.43333333333333335
102,1385449810514255875,@MousumiMohanty2 @bmcbbsr Buy one get one corona free offer 😝🤣🤣🤣👌,0.4
103,1385449821293662208,Would you advise your family members/friends get the Johnson &amp; Johnson vaccine?,0.0
104,1385449811604692994,@RahulGandhi Modi ji announced to the nation that his government has controlled the Covid -19 as many countries had become faliour,0.5
105,1385449815211790336,"Covid
India Latest updates https://t.co/A2LuyYWKE7",0.5
106,1385449810715545600,"@SwainForSenate SO LONG...""DON THE CON"".

*CHAOTIC NARCISSIST. 
*PATHOLOGICAL LIAR. 
*POLITICAL &amp; SOCIAL 
 DIVIDER.
*TRAITOR. 
*COZYING UP TO 
 MURDERING DICTATORS. 
*PANDERS TO RACISTS.
*INCOMPETENT WITH 
 COVID. 
*INCITED INSURRECTION.
*CORRUPT, SELF SERVING 
 CONMAN. https://t.co/WzXT4JygaQ",-0.17333333333333334
107,1385449815849451520,@MuzzammilAslam3 It's all politics. They have invested millions 💰💰💰💰 - They could care less about regular folk being infected with #Covid - @ICC is @BCCI slave. I'm assuming you know this fact. #IPL2021,-0.08333333333333333
108,1385449812837900288,Whose going to the pub in Wellington this evening? I've been working from home too long.,-0.05
109,1385449817753587716,"@EvilAlienReplic @RobertKennedyJr Don’t worry, they will kill way more than 600 teens with any of the shots offered.  It will surpass the Covid deaths.
We have 2602 reported deaths, so far...  

https://t.co/nXf7b3akn2",0.3
110,1385449821247623181,Y'ALL BETTER STOP PLAYING WITH KFC LIKE THAT WITH RATS INSIDE THE BOX HELL THE CORONAVIRUS ALREADY GOT RESTAURANTS OUT OF BUSINESS 😂😂😂😂😂😂😂😂😂😂😂😂 I WOULD HAVE COOKED THE RAT 🐀🐀🐀 😂😂😂😂😂😂😂😂 https://t.co/7SfWi8L8sy,0.5
111,1385449826888736769,"All long-term pass holders and short-term visitors with recent travel history (including transit) to India within the last 14 days will not be allowed entry into Singapore, or transit through Singapore. #COVID19 #CovidIndia",0.0
112,1385449825504665602,"@haryannvi Same is what I feel.

https://t.co/scVe65arGV",0.0
113,1385449834770059271,"New availability: Walgreens
Walgreen Drug Store 135 E BROADWAY ST, MONTICELLO, MN 55362
Access here: https://t.co/7jUmubUk5T
Apr 22, 11:25 PM",0.13636363636363635
114,1385449833792692229,"New availabilities: Hyvee
Cities: Mankato, Robbinsdale, Saint Peter
Access here: https://t.co/BsMsA7ybwm
Apr 22, 11:25 PM",0.13636363636363635
115,1385449825890537472,"@MinSGuillemard @BrianPallister Okay 🇨🇦 Citizens time hit the streets April 28 11am! 😷☠️⚰️
#strike ✊🆘
National Day of Mourning is dedicated to remembering those who lost their lives or suffered injury or illness on the job.
#DayofMourning #Covid19 
#PaidSickDaysNow #CovidZero
#cdnpoli
https://t.co/6WDw1EicAv",0.625
116,1385449830932094979,"@PMOIndia beleive supreme court has learnt something from election ""commission"" https://t.co/IWXZwYyDqA",0.0
117,1385449832223961093,"@dineshbjp I request you to cancel upboard class 10th exam 2021 just like cbse and other states. Hum log bhi bacche hai aur humko bhi corona ho sakta hai ,isliye hum log exam dena ke liye prepared nhi hai. Mai aapse vinamra nivedan karta hu ki please cancel up board class 10th https://t.co/auvXk6V8FL",-0.125
118,1385449830382665731,"@ArnabGofficial7 @RepublicTVs
@malathip @dhanyarajendran
Dedicated to Godi Media Brigade..
Check whether you're there in waiting. https://t.co/TDrjYmpnn3",0.0
119,1385449832022609930,Wèll said by some Supreme Courts Senior Lawyers on the Supreme Courts move on the pandemic   https://t.co/MHtkK8jwcw,0.0
120,1385449831842287617,@BarryBruvv My high ass saw some tweet of somone still in a lockdown and i was liek damn that sucks,-0.06999999999999999
121,1385449832278466560,"Dear District Magistrate, @dm_vaishali We at (Sri Ram International School, Vaishali) @srisvaishali  would like to offer our premises, vehicles and services of the management and staff for any worthwhile use in this pandemic. 🙏",0.25
122,1385449829799632896,@SaffronTommy @Namoraja20 RaGa brand only one lie is enough to eradicate Covid.,0.0
123,1385449833943638019,"Pls help me I'm tired of reaching the call centres, they don't answer calls. Kindly help the common man here. Awaiting reply https://t.co/VyKzn68VWs",-0.03333333333333335
124,1385449825747935233,Very sad news.  May his soul rest in peace.  Om shanti shanti. https://t.co/UkwbZIhXSn,-0.65
125,1385449835160084480,Women's world hockey championship cancelled due to COVID-19 https://t.co/qVWqRqOpO8,-0.125
126,1385449833171877891,"@nudog71 Yes and it has nothing to do with being in quarantine for 1+ years.

😜😊",0.0
127,1385449827966722050,Well... https://t.co/s10ozHVeeW,0.0
128,1385449826741936130,Vultures are out to feast the dead....another pultizer incoming for the reuters scums https://t.co/XmBASriU8H https://t.co/ni1Nx9y3oy,0.0
129,1385449832626614273,"Dear @jacobinmag 

Looks like your endorsement isn't helping  🤣 https://t.co/RthPt35nEw https://t.co/w4AS7bSKkj",0.0
130,1385449848648896519,@FarminChimp @MichaelPaulEdw1 @NightShiftMD nearly as concentrated among those 65 and older as Covid’s have been.,0.13333333333333333
131,1385449844412538897,"SC says, its a National Emergency, but post it next day, is this the way SC takes National Emergency !! Why it didn't heard forthwith !! @gautambhatia88 @pbhushan1 @suchetadalal @free_thinker @free_thinker @IJaising @SreenivasanJain https://t.co/5fkl8aa63Y",0.0
132,1385449840763568135,@CMOMaharashtra As if the sufferings bcoz of covid weren't enough. Ya Allah have mercy on humankind,0.0
133,1385449848317562880,"Republicans who want to reopen everything, crowd into it, not wear masks, but also refuse to get vaccinated against COVID.

#OnTheLoserList

Go for it. Make Darwin proud.",0.8
134,1385449840751136773,Intubating a Covid Positive patient - a thread,0.2272727272727273
135,1385449837236269057,"Coming home from work, to a empty bed 😞",-0.1
136,1385449847529123840,"‘Game-changing’ malaria vaccine is 77% effective at stopping infection

https://t.co/X9Fvu7gkTp

With the focus on Covid, it would be easy to overlook this truly significant development that will be so important in much of the world",0.40166666666666667
137,1385449845658243075,"This is How you can  Register for #Covid Vaccine online

1) Signup : https://t.co/t1QnpA0UdI

2) Enter phone number &amp; otp

3) Enter all the required basic details

4) Choose appointment date &amp; time

5) Select location &amp; nearest vaccine center

Rescheduling also available

Rt 👍",0.10000000000000002
138,1385449838632857602,Aren’t the Olympics supposed to be in Tokyo in a few months? 😳 https://t.co/hDmKdXOqid,-0.2
139,1385449841237581825,"@JDWang11 @EnderiMax @GeographyLemons @DailyCaller Yes, he was called racist and Democrats were opposed because it was racist. His “travel ban” was pointless. Major airlines had already stopped flights from China. Plus his continual insistence on calling it the “Chinese virus” just shows his racism.",-0.0625
140,1385449846375698433,"So let me wrap dis up... she have:
Corona
Herpes
Chlamydia 
HIV
30-50 bodies
Fuck 100 Jamz djs
Fuck Nassau’s hottest Djs 
Fuck Ty
Een even hit 21 yet

What I miss?",-0.4000000000000001
141,1385449840956428288,"By allowing vaccine makers to choose the pricing based on who is buying the vaccine, the government may give the producer an incentive to direct more #vaccines to the more expensive private hospitals, whereas a majority of the country still depends on state-run facilities.",0.12000000000000002
142,1385449846652346369,"Meningococcal Meningitis is a serious disease. Vaccines can help prevent meningococcal disease in your child. Learn all about Meningococcal Meningitis vaccines and how you can protect your child against this in this live session with Dr. Nishchal Bhatt.

https://t.co/vpyocPwmsj",-0.09848484848484848
143,1385449839136231428,i mean that's a lot of money but why are the medical healthworkers shortly paid and why are we hearing news na na short sa supply sa vaccines kay kulang na sa budget? i h8t it here,-0.078125
144,1385449848531476488,"@SenSchumer @staceyabrams How so Chuck?  Since when do people obtain water or food at a Voting Place?  How exactly is it possible that you need a Voter ID for the Covid Vaccine, but you don't want to have anyone show ID for Voting?",0.0
145,1385449842885812224,I was not an advocate for the family as claimed by Strang - he had half the story and didn't bother to talk to me. Poor journalism @nzherald @aklpublichealth @AshBloomfield @MedicalPasifika @FMHS_UoA https://t.co/wfh5HOuuNk,-0.2833333333333333
146,1385449845780066309,"Before COVID-19 was declared a pandemic, the organization was already providing support, and has delivered more than 200 million masks to more than 100 countries. https://t.co/ou4BT55XqK",0.5
147,1385449837944971273,"Other states providing vaccines at free of cost . Why can’t you do it for the people of Telangana?  @KTRTRS @HiHyderabad @HyderabadTrails 

#KTRStopFakingStartWorking",0.1375
148,1385449845498859528,"@pedroBigE @slsandpet @Leepace02227709 @JoeABCNews @ScottMorrisonMP @GregHuntMP Many countries around the world have stopped using the AstraZeneca vaccine, and the US hasn’t approved it.
https://t.co/93TnQL6yJE",0.5
149,1385449842692935689,"This is How you can  Register for #CovidVaccine online

1) Signup : https://t.co/id0OlMZQQX

2) Enter phone number &amp; otp

3) Enter all the required basic details

4) Choose appointment date &amp; time

5) Select location &amp; nearest vaccine center

#COVIDEmergency2021 #CovidIndia",-0.05
150,1385449846111277056,"They'll hold it as long as they can, while people are suffering. #IRS 
https://t.co/uVOWevNC7X

The Internal Revenue Service is holding 29 million returns for manual processing —  delaying refunds for many — because of pandemic-related law changes, proces...",0.15
151,1385449854982258691,How cruel are you Covid?,-1.0
152,1385449848262983685,"Delhi Govt School Being Converted into Covid Hospital with 125 Bed
#AamAadmiParty #aap #delhicity #delhinews #news #arvindkejriwal #manishsisodia #sanjaysingh #gopalrai #durgeshpathak #najfagarhjila #surenderlakra #mahenderyadav https://t.co/46Q94o3XHK",0.0
153,1385449852729925633,What a stupidity ? Dirty politics in pandemic https://t.co/VbeQB2Ry60,-0.6
154,1385449857570140163,"@thetangles @yenpress With the stories I'm getting from my students and friends about this vaccine, I'm more determined than ever to wait until the semester is over to get it. #BeerVirus",0.5
155,1385449856710242304,Wait Holy Land survived?? I thought they closed for good lol. https://t.co/HAVJHKkvSK,0.4666666666666666
